"FECHA","Tipo_de_cambio"
"2017-04-01",18.7584
"2017-05-01",18.55
"2017-06-01",18.52
"2017-07-01",18.6
"2017-08-01",18.71
"2017-09-01",18.83
"2017-10-01",18.94
