"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-09",17.93,17.24,18.62,0.69,17.8,99.28
"2017-10",17.88,17.19,18.56,0.69,18.72,95.46
"2017-11",17.94,17.26,18.63,0.68,18.98,94.55
"2017-12",17.96,17.27,18.64,0.68,19.06,94.2
"2018-01",17.94,17.26,18.62,0.68,19,94.43
"2018-02",17.83,17.15,18.5,0.68,18.63,95.69
