"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-07",17.86,17.16,18.56,0.7,17.85,99.95
"2017-08",18.03,17.33,18.73,0.7,17.81,98.73
"2017-09",18.33,17.63,19.03,0.7,17.8,97.02
"2017-10",18.31,17.62,19.01,0.69,18.72,97.81
"2017-11",18.31,17.62,19,0.69,18.98,96.51
"2017-12",18.43,17.75,19.12,0.69,19.06,96.7
