"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-04",18.65,17.97,19.34,0.68,18.35,98.32
"2018-05",18.7,18.02,19.38,0.68,19.49,95.96
"2018-06",18.77,18.1,19.45,0.68,20.31,92.44
"2018-07",18.8,18.12,19.47,0.68,19.12,98.32
"2018-08",18.83,18.15,19.5,0.67,18.81,99.9
"2018-09",18.97,18.3,19.64,0.67,19.05,99.54
