"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-10",19.17,18.45,19.89,0.72,19.06,99.43
"2018-11",19.17,18.46,19.89,0.72,20.25,94.68
"2018-12",19.16,18.44,19.87,0.72,20.18,94.95
