"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-08",17.85,17.16,18.54,0.69,17.81,99.76
"2017-09",18,17.31,18.69,0.69,17.8,98.89
"2017-10",18,17.31,18.69,0.69,18.72,96.13
"2017-11",18.05,17.36,18.73,0.68,18.98,95.11
"2017-12",18.09,17.41,18.77,0.68,19.06,94.9
"2018-01",18.14,17.46,18.82,0.68,19,95.46
