"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-03",18.51,17.84,19.19,0.68,18.68,99.07
"2018-04",18.51,17.84,19.18,0.67,18.35,99.1
"2018-05",18.57,17.91,19.24,0.67,19.49,95.3
