"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"1",20.009173967328,20.009173967328,20.009173967328,20.2433787709604,20.2299832455693,20.1430471370321,19.9704141811611,20.2403367325334
"2",20.0230596751437,20.0230596751437,20.0230596751437,20.1559750037408,20.280159237526,20.13921989189,19.8458927829871,19.9608611003594
"3",20.8095463167751,20.8095463167751,20.8095463167751,20.8374330314687,20.3665047659394,20.3542405786866,20.6176342653774,20.5156123883594
"4",21.5075589119312,21.5075589119312,21.5075589119312,21.3681397083527,20.4586506248242,20.5072538196234,21.2218360963033,21.1659697163807
"5",21.5470614748594,21.5470614748594,21.5470614748594,21.8438752333241,20.5391576738225,20.5561463322972,20.9830181405063,21.4799824813666
"6",21.8916647645349,21.8916647645349,21.8916647645349,22.2524406605684,20.6071318475208,20.5766220404268,21.0552426558593,21.8610750421891
