"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-11",19,18.28,19.71,0.71,20.25,93.82
"2018-12",18.95,18.24,19.66,0.71,20.18,93.91
"2019-01",19.01,18.3,19.72,0.71,NA,NA
"2019-02",19.06,18.35,19.77,0.71,NA,NA
"2019-03",19.05,18.35,19.76,0.7,NA,NA
"2019-04",18.99,18.28,19.69,0.7,NA,NA
