"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-07",17.86,17.16,18.56,0.7,17.85,99.95
"2017-08",18.03,17.33,18.73,0.7,17.81,98.73
"2017-09",18.33,17.63,19.03,0.7,17.8,97.02
