"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-06",19.85,19.16,20.55,0.7,20.31,97.75
"2018-07",19.85,19.15,20.54,0.69,19.12,96.19
"2018-08",19.83,19.14,20.52,0.69,18.81,94.56
