"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2019-01",19.88,19.19,20.57,0.69,NA,NA
"2019-02",19.86,19.17,20.55,0.69,NA,NA
"2019-03",19.96,19.28,20.65,0.69,NA,NA
"2019-04",19.9,19.21,20.58,0.68,NA,NA
"2019-05",19.92,19.24,20.6,0.68,NA,NA
"2019-06",20.01,19.33,20.69,0.68,NA,NA
