"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-11",19.16,18.46,19.85,0.7,18.98,99.05
"2017-12",19.38,18.69,20.08,0.69,19.06,98.32
"2018-01",19.43,18.74,20.12,0.69,19,97.75
"2018-02",19.43,18.74,20.12,0.69,18.63,95.69
"2018-03",19.44,18.75,20.12,0.69,18.68,95.98
"2018-04",19.32,18.64,20.01,0.68,18.35,94.67
