"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-05",18.28,17.6,18.96,0.68,19.49,93.8
"2018-06",18.34,17.66,19.01,0.67,20.31,90.28
"2018-07",18.35,17.68,19.02,0.67,19.12,95.97
