"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-01",18.87,18.18,19.56,0.69,19,99.29
"2018-02",18.79,18.11,19.48,0.69,18.63,99.12
"2018-03",18.88,18.2,19.57,0.68,18.68,98.93
