"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-05",18.97,18.29,19.65,0.68,18.79,99.04
"2017-06",19.38,18.7,20.06,0.68,18.19,93.46
"2017-07",19.4,18.72,20.07,0.67,17.85,91.34
"2017-08",19.46,18.79,20.13,0.67,17.81,90.7
"2017-09",19.67,19,20.34,0.67,17.8,89.48
"2017-10",19.75,19.08,20.41,0.67,18.72,94.54
