"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-05",18.97,18.29,19.65,0.68,18.79,99.04
"2017-06",19.38,18.7,20.06,0.68,18.19,93.46
"2017-07",19.4,18.72,20.07,0.67,17.85,91.34
