"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-01",18.87,18.18,19.56,0.69,19,99.29
"2018-02",18.79,18.11,19.48,0.69,18.63,99.12
"2018-03",18.88,18.2,19.57,0.68,18.68,98.93
"2018-04",19.07,18.38,19.75,0.68,18.35,96.08
"2018-05",19.35,18.67,20.03,0.68,19.49,99.3
"2018-06",19.58,18.91,20.26,0.68,20.31,96.41
