"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-09",19.06,18.33,19.79,0.73,19.05,99.99
"2018-10",19.2,18.47,19.92,0.73,19.06,99.31
"2018-11",19.19,18.47,19.92,0.73,20.25,94.78
