"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-06",19.38,18.69,20.08,0.69,18.19,93.45
"2017-07",19.68,18.99,20.37,0.69,17.85,89.75
"2017-08",20.05,19.36,20.74,0.69,17.81,87.4
"2017-09",20.38,19.69,21.07,0.69,17.8,85.5
"2017-10",20.42,19.74,21.1,0.68,18.72,90.94
"2017-11",20.47,19.79,21.15,0.68,18.98,92.13
