"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-02",22.41,21.78,23.04,0.63,20.38,90.04
"2017-03",22.74,22.12,23.37,0.62,19.41,82.8
"2017-04",22.57,21.95,23.19,0.62,18.76,79.66
"2017-05",22.67,22.05,23.29,0.62,18.79,79.33
"2017-06",23.16,22.54,23.78,0.62,18.19,72.68
"2017-07",23.4,22.79,24.01,0.61,17.85,68.91
