"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-02",18.96,18.29,19.63,0.67,18.63,98.2
"2018-03",18.86,18.19,19.52,0.66,18.68,99.08
"2018-04",18.81,18.15,19.47,0.66,18.35,97.47
