"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-04",19.15,18.46,19.84,0.69,18.76,97.93
"2017-05",19.85,19.17,20.54,0.69,18.79,94.32
"2017-06",20.54,19.85,21.22,0.68,18.19,87.09
"2017-07",20.54,19.86,21.22,0.68,17.85,84.95
"2017-08",20.6,19.92,21.28,0.68,17.81,84.32
"2017-09",21.08,20.4,21.75,0.68,17.8,81.58
