"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-12",20.68,19.95,21.41,0.73,20.18,97.52
"2019-01",20.63,19.9,21.35,0.73,NA,NA
"2019-02",20.6,19.87,21.33,0.73,NA,NA
"2019-03",20.64,19.91,21.36,0.72,NA,NA
"2019-04",20.54,19.82,21.27,0.72,NA,NA
"2019-05",20.58,19.86,21.3,0.72,NA,NA
