"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-11",19.15,18.46,19.84,0.69,18.98,99.09
"2017-12",19.39,18.71,20.08,0.69,19.06,98.26
"2018-01",19.44,18.76,20.13,0.69,19,97.68
