"FECHA","INPC","Tasa Mensual","Tasa Interanual"
"2018-07-01",99.9051655158,0.595318025188263,4.71124502047113
"2018-08-01",100.38,0.475285218485433,4.77526378474535
"2018-09-01",100.78,0.398485754134303,4.82636025958683
"2018-10-01",101.12,0.337368525501103,4.97453113462418
"2018-11-01",101.5,0.375791139240511,4.85849872557944
"2018-12-01",101.95,0.443349753694577,4.69194671208932
"2019-01-01",102.43,0.470819028935754,4.5248018024074
