"FECHA","INPC","Tasa Mensual","Tasa Interanual"
"2018-04-01",98.74566577,0.028519752465761,4.51615433513775
"2018-05-01",98.93,0.186675768057865,4.4556915313295
"2018-06-01",99.16,0.232487617507315,4.38822825108898
"2018-07-01",99.43,0.27228721258572,4.21322099893104
"2018-08-01",99.72,0.291662476113852,4.08636486337517
"2018-09-01",100.03,0.31087043722422,4.04624743299742
"2018-10-01",100.33,0.299910026991901,4.15441760505306
