"FECHA","Frontera.norte","Noroeste","Noreste","Centro.norte","Centro.sur","Sur","Mexico","Nacional"
"2017-06-01",7.09312254365406,5.65024246846377,6.19823716001739,6.52376204807763,5.97052107080704,5.39161807172999,6.49859066501246,6.31365589216937
"2017-07-01",7.46103711572688,6.33452174766223,6.55548379002375,6.4935976877925,6.29932165072857,5.74297538656352,6.29753747182029,6.34578084003681
"2017-08-01",8.2402024859616,7.07357044660528,6.66600223555769,6.454843539235,6.38788080237482,5.8004961165028,6.37427099671897,6.40319473102462
"2017-09-01",8.02132568715805,7.43374116666875,6.48582813743614,6.15999212597564,6.06595802994421,5.48697120166659,6.05709455348222,6.07834582403641
