"FECHA","INPC","Tasa Mensual","Tasa Interanual"
"2018-09-01",100.857,0.373201170358861,4.45455871057405
"2018-10-01",101.33,0.468980834250465,3.81539105100102
"2018-11-01",101.48,0.148031185236364,3.56989871713551
"2018-12-01",101.69,0.206937327552215,3.3994165356086
"2019-01-01",101.93,0.236011407218029,3.07261699982935
"2019-02-01",102.2,0.264887668007452,2.87587253915866
"2019-03-01",102.48,0.273972602739736,2.83441320062041
