"FECHA","Frontera.norte","Noroeste","Noreste","Centro.norte","Centro.sur","Sur","Mexico","Nacional"
"2017-11-01",7.1121157113786,5.95645278192916,6.54498001167176,6.68272568478609,6.48899471933104,5.98730288083484,6.844881709163,6.63452314230888
"2017-12-01",7.73757949940153,7.26026255833934,6.42367933040557,6.61113388138863,6.39869537517166,5.72735227542409,6.8618604369711,6.84597053162492
"2018-01-01",4.71382060669348,5.35174574237502,4.77844565536949,4.9815717172808,5.34820234175428,4.69781973509624,5.99905059272705,5.5298107568539
"2018-02-01",3.9736572021783,4.89201258369878,4.38943652871389,4.70129695080321,5.23835337531795,4.59530871247258,5.75248647048239,5.27402543409026
