"FECHA","Tipo_de_cambio"
"2017-03-01",19.4067
"2017-04-01",19.15
"2017-05-01",19.85
"2017-06-01",20.54
"2017-07-01",20.54
"2017-08-01",20.6
"2017-09-01",21.08
