"FECHA","Tipo_de_cambio"
"2018-01-01",19.0025
"2018-02-01",18.85
"2018-03-01",18.64
"2018-04-01",18.51
"2018-05-01",18.45
"2018-06-01",18.44
"2018-07-01",18.45
