"FECHA","Frontera.norte","Noroeste","Noreste","Centro.norte","Centro.sur","Sur","Mexico","Nacional"
"2018-05-01",4.62477321463772,4.51823671194143,4.1477640959152,4.49417986106502,4.40979011094902,4.29154388578319,4.73731146523235,4.50626927908124
"2018-06-01",4.76474087839589,4.80659692262846,4.0844852472272,4.5356097712633,4.48819449121409,3.98110468026835,4.94786138260221,4.62951965264418
